p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
409,142,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,143,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,144,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,145,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,146,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,147,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,148,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,149,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,150,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,151,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,152,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,153,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,154,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,155,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,156,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,157,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,158,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,159,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,160,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,161,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,162,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,163,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,164,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,165,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,166,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,167,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,168,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,169,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,170,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,171,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,172,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,173,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,174,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,175,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,176,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,177,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,178,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,179,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,180,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,181,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,182,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,183,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,184,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,185,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,186,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,187,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,188,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,189,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,190,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,191,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,192,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,193,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,194,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,195,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,196,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,197,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,198,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,199,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,200,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,201,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,202,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,203,1,,67,5659844,5659844,5659844,5659844,false,false,constructive_bruteforce
409,204,67,,67,4254288,4255008,4256284,5659844,false,false,constructive_bruteforce
419,1,67,,67,4574345,4575205,4576193,6086289,false,false,constructive_bruteforce
419,2,1,,67,4573153,4573153,4573153,4573153,false,false,constructive_bruteforce
419,3,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,4,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,5,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,6,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,7,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,8,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,9,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,10,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,11,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,12,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,13,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,14,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,15,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,16,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,17,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,18,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,19,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,20,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,21,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,22,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,23,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,24,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,25,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,26,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,27,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,28,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,29,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,30,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,31,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,32,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,33,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,34,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,35,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,36,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,37,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,38,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,39,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,40,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,41,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,42,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,43,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,44,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,45,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,46,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,47,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,48,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,49,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,50,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,51,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,52,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,53,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,54,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,55,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,56,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,57,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,58,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,59,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,60,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,61,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,62,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,63,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,64,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,65,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,66,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,67,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,68,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,69,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,70,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,71,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,72,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,73,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,74,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,75,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,76,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,77,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,78,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,79,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,80,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,81,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,82,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,83,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,84,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,85,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,86,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,87,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,88,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,89,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,90,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,91,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,92,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,93,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,94,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,95,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,96,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,97,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,98,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,99,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,100,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,101,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,102,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,103,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,104,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,105,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,106,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,107,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,108,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,109,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,110,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,111,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,112,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,113,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,114,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,115,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,116,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,117,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,118,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,119,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,120,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,121,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,122,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,123,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,124,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,125,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,126,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,127,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,128,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,129,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,130,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,131,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,132,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,133,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,134,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,135,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,136,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,137,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,138,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,139,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,140,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,141,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,142,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,143,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,144,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,145,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,146,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,147,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,148,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,149,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,150,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,151,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,152,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,153,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,154,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,155,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,156,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,157,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,158,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,159,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,160,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,161,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,162,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,163,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,164,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,165,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,166,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,167,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,168,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,169,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,170,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,171,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,172,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,173,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,174,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,175,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,176,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,177,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,178,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,179,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,180,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,181,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,182,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,183,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,184,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,185,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,186,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,187,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,188,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,189,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,190,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,191,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,192,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,193,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,194,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,195,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,196,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,197,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,198,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,199,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,200,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,201,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,202,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,203,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,204,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,205,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,206,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,207,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,208,1,,67,6086289,6086289,6086289,6086289,false,false,constructive_bruteforce
419,209,67,,67,4574345,4575205,4576193,6086289,false,false,constructive_bruteforce
421,1,67,,67,4640722,4641674,4642622,6174070,false,false,constructive_bruteforce
421,2,1,,67,4644390,4644390,4644390,4644390,false,false,constructive_bruteforce
421,3,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,4,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,5,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,6,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,7,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,8,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,9,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,10,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,11,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,12,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,13,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,14,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,15,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,16,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,17,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,18,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,19,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,20,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,21,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,22,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,23,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,24,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,25,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,26,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,27,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,28,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,29,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,30,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,31,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,32,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,33,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,34,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,35,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,36,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,37,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,38,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,39,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,40,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,41,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,42,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,43,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,44,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,45,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,46,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,47,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,48,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,49,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,50,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,51,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,52,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,53,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,54,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,55,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,56,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,57,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,58,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,59,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,60,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,61,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,62,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,63,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,64,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,65,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,66,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,67,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,68,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,69,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,70,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,71,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,72,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,73,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,74,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,75,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,76,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,77,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,78,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,79,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,80,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,81,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,82,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,83,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
421,84,1,,67,6174070,6174070,6174070,6174070,false,false,constructive_bruteforce
